truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text,clean_text_with_stopwords
False,RT @reconstruxbkng: You see @deeznutsHC on the bill. More dates to be announced! https://t.co/05XBBFhA0v,False,755314959718973440,0,iphone,False,4,False,en,Tue Jul 19 08:14:54 +0000 2016,rt @reconstruxbkng see @deeznutshc bill dates announced,rt @reconstruxbkng you see @deeznutshc on the bill more dates to be announced
False,"RT @northblastfest: #MagnitudeNorthblast Medan
27 Agustus 2016
Lapangan Benteng Medan
@suicidesilence @FApocalypse @deeznutsHC dll https://…",False,755314934209273856,0,iphone,False,2,False,in,Tue Jul 19 08:14:48 +0000 2016,rt @northblastfest magnitudenorthblast medan agustus lapangan benteng medan @suicidesilence @fapocalypse @deeznutshc dll https,rt @northblastfest magnitudenorthblast medan agustus lapangan benteng medan @suicidesilence @fapocalypse @deeznutshc dll https
False,"RT @SonicFair: Poster resmi #MagnitideSonicfair Bandung
Sebarkan..! https://t.co/HFbUYjJb1F",False,755314895776804864,0,iphone,False,25,False,in,Tue Jul 19 08:14:38 +0000 2016,rt @sonicfair poster resmi magnitidesonicfair bandung sebarkan,rt @sonicfair poster resmi magnitidesonicfair bandung sebarkan
False,"RT @SonicFair: #MagnitudeSonicfair Bandung
28 Agustus 2016
Disjas Baros Cimahi 
@suicidesilence @FApocalypse @burgerkill @Seringai https://…",False,755314867498807296,0,iphone,False,16,False,in,Tue Jul 19 08:14:32 +0000 2016,rt @sonicfair magnitudesonicfair bandung agustus disjas baros cimahi @suicidesilence @fapocalypse @burgerkill @seringai https,rt @sonicfair magnitudesonicfair bandung agustus disjas baros cimahi @suicidesilence @fapocalypse @burgerkill @seringai https
False,YES! More dates out there to come! 🏄🏻 https://t.co/AaXUIgE62A,False,755175114833072128,7,iphone,False,14,False,en,Mon Jul 18 22:59:12 +0000 2016,yes dates come,yes more dates out there to come
False,RT @domchalk: Thank you to everyone who copped tickets for @deeznutsHC https://t.co/i0ShQYUiXH,False,755174965536841729,0,iphone,False,2,False,en,Mon Jul 18 22:58:36 +0000 2016,rt @domchalk thank everyone copped tickets @deeznutshc,rt @domchalk thank you to everyone who copped tickets for @deeznutshc
False,EURO SUMMER PART 2 COMING SOON! 🏄🏻 https://t.co/aaVrDTsIIe,False,753514855991222272,19,iphone,False,6,False,en,Thu Jul 14 09:01:55 +0000 2016,euro summer part coming soon,euro summer part coming soon
False,RT @Bobby_Harris2: Here's a fun fact. The first ever hardcore band I saw was @deeznutsHC back in 2011 https://t.co/bhd0QutTqf,False,752059050725150720,0,iphone,False,1,False,en,Sun Jul 10 08:37:04 +0000 2016,rt @bobby harris fun fact first ever hardcore band saw @deeznutshc back,rt @bobby harris here s a fun fact the first ever hardcore band i saw was @deeznutshc back in
False,@Bobby_Harris2 🙏🏼,False,752059022833029120,0,iphone,False,0,False,und,Sun Jul 10 08:36:58 +0000 2016,@bobby harris,@bobby harris
False,RT @MoshHTF: Who loves @DeeznutsHC ? We do! Check out what other Aus bands we love https://t.co/OTClANaaQp https://t.co/7sKyyF3iDq,False,752058835339186176,0,iphone,False,2,False,en,Sun Jul 10 08:36:13 +0000 2016,rt @moshhtf loves @deeznutshc check aus bands love,rt @moshhtf who loves @deeznutshc we do check out what other aus bands we love
False,ROSTOCK DEEZ NUTS TONIGHT @ ALTE ZUCKERFABRIK! TIX AT THE DOOR! PULL UP! 💃🏻,False,748933159207702528,9,iphone,False,2,False,en,Fri Jul 01 17:35:54 +0000 2016,rostock deez nuts tonight @ alte zuckerfabrik tix door pull,rostock deez nuts tonight @ alte zuckerfabrik tix at the door pull up
False,RT @RealSquirel: Y'all need more @deeznutsHC in your life,False,748736296869212161,0,iphone,False,5,False,en,Fri Jul 01 04:33:38 +0000 2016,rt @realsquirel need @deeznutshc life,rt @realsquirel y all need more @deeznutshc in your life
False,RT @avocadobooking: We filled up the empty days :) New @deeznutsHC Tour Dates!!! https://t.co/wSUaBuqjWy,False,748423880902057984,0,iphone,False,3,False,en,Thu Jun 30 07:52:12 +0000 2016,rt @avocadobooking filled empty days new @deeznutshc tour dates,rt @avocadobooking we filled up the empty days new @deeznutshc tour dates
False,BRATISLAVA! @deeznutsdtd @theamityaffliction @thyartinstagram TONIGHT AT MAJESTIC! PULL UP! (📷 @smooth.sailor) https://t.co/SnNxV01MEe,False,747793494647930880,20,iphone,False,4,False,en,Tue Jun 28 14:07:17 +0000 2016,bratislava @deeznutsdtd @theamityaffliction @thyartinstagram tonight majestic pull @smooth sailor,bratislava @deeznutsdtd @theamityaffliction @thyartinstagram tonight at majestic pull up @smooth sailor
False,AUSTRIA! SALZBURG TONIGHT AT THE ROCKHOUSE WITH THY ART IS MURDER AND AMITY! PULL UP!,False,747436827754258432,7,iphone,False,1,False,en,Mon Jun 27 14:30:01 +0000 2016,austria salzburg tonight rockhouse thy art murder amity pull,austria salzburg tonight at the rockhouse with thy art is murder and amity pull up
False,LINDAU! @deeznutsdtd @theamityaffliction @thyartinstagram TONIGHT! DOORS @ 7! PULL UP! 💃🏻 https://t.co/ETSTfu1ppg,False,747101040063975424,12,iphone,False,5,False,en,Sun Jun 26 16:15:43 +0000 2016,lindau @deeznutsdtd @theamityaffliction @thyartinstagram tonight doors @ pull,lindau @deeznutsdtd @theamityaffliction @thyartinstagram tonight doors @ pull up
False,"RT @werideband: The wait's nearly over... #wrcrew 
WE RIDE 2016 https://t.co/oZoEAVoBFe",False,746798798446399488,0,iphone,False,8,False,en,Sat Jun 25 20:14:43 +0000 2016,rt @werideband wait nearly wrcrew ride,rt @werideband the wait s nearly over wrcrew we ride
False,HANNOVER! COME PARTY @ FAUST TONIGHT! DOORS 7PM! TIX ON THE DOOR!  (📷@dewimikphotography),False,746715160375664640,7,iphone,False,2,False,en,Sat Jun 25 14:42:22 +0000 2016,hannover come party @ faust tonight doors pm tix door @dewimikphotography,hannover come party @ faust tonight doors pm tix on the door @dewimikphotography
False,JERA ON AIR TODAY!  SIGNING 6PM! ON STAGE 9PM! PULL UP! https://t.co/PFUXDX88Oh,False,746251410539429888,12,iphone,False,6,False,en,Fri Jun 24 07:59:35 +0000 2016,jera air today signing pm stage pm pull,jera on air today signing pm on stage pm pull up
False,TIX AVAILABLE NOW DONT MISS OUT! @UNIFYgathering https://t.co/GaeseKbaBE,False,746251054568845312,10,iphone,False,4,False,en,Fri Jun 24 07:58:10 +0000 2016,tix available dont miss @unifygathering,tix available now dont miss out @unifygathering
False,WEINHEIM GERMANY! COME PARTY WITH US @ CAFE CENTRAL! DOORS @ 7PM!,False,744567853437837317,4,iphone,False,2,False,en,Sun Jun 19 16:29:44 +0000 2016,weinheim germany come party us @ cafe central doors @ pm,weinheim germany come party with us @ cafe central doors @ pm
False,"RT @avocadobooking: Avocado against racism, fascism, sexism, homophobia and violence! 
#RefugeesWelcome #NoRacism #noHomophobia https://t.c…",False,743739073643216896,0,iphone,False,19,False,en,Fri Jun 17 09:36:27 +0000 2016,rt @avocadobooking avocado racism fascism sexism homophobia violence refugeeswelcome noracism nohomophobia,rt @avocadobooking avocado against racism fascism sexism homophobia and violence refugeeswelcome noracism nohomophobia
False,RT @LaProgDeChrono: Dans qlqs heures le groupe australien hardcore punk @deeznutsHC déchaîne la Marquise &gt; https://t.co/nkMutFsaXF https://…,False,743738977924972544,0,iphone,False,1,False,fr,Fri Jun 17 09:36:04 +0000 2016,rt @laprogdechrono dans qlqs heures le groupe australien hardcore punk @deeznutshc cha ne la marquise gt https,rt @laprogdechrono dans qlqs heures le groupe australien hardcore punk @deeznutshc d cha ne la marquise gt https
False,OBERWOLFACH TONIGHT! @ THE WOLFSKLAUSE! PULL UP!,False,743738911998914560,2,iphone,False,1,False,de,Fri Jun 17 09:35:49 +0000 2016,oberwolfach tonight @ wolfsklause pull,oberwolfach tonight @ the wolfsklause pull up
False,Nancy France tonight! La machine! Pull up! 📈,False,742747472800436224,3,iphone,False,3,False,en,Tue Jun 14 15:56:11 +0000 2016,nancy france tonight la machine pull,nancy france tonight la machine pull up
False,"RT @OneHeartbeatFR: Demain soir à La Marquise, Lyon! @deeznutsHC #Danforth Tickets https://t.co/1A5ANBtAPO Event https://t.co/f4w91yOinp ht…",False,742747208500535296,0,iphone,False,5,False,fr,Tue Jun 14 15:55:08 +0000 2016,rt @oneheartbeatfr demain soir la marquise lyon @deeznutshc danforth tickets event ht,rt @oneheartbeatfr demain soir la marquise lyon @deeznutshc danforth tickets event ht
False,"RT @hollandgirlie: #Rockcamp, DE w/ @Kvelertak #frankcarter @deeznutsHC @gr_punk @TURNSTILEHC @TimVantol @wecameasromans ,
June 18th!! http…",False,742747181208240129,0,iphone,False,3,False,en,Tue Jun 14 15:55:02 +0000 2016,rt @hollandgirlie rockcamp de w @kvelertak frankcarter @deeznutshc @gr punk @turnstilehc @timvantol @wecameasromans june th http,rt @hollandgirlie rockcamp de w @kvelertak frankcarter @deeznutshc @gr punk @turnstilehc @timvantol @wecameasromans june th http
False,RT @ZomQuotes: Just got tickets for @deeznutsHC at the Fighting Cocks. Can't wait. Gonna be awesome!,False,742747163290161152,0,iphone,False,1,False,en,Tue Jun 14 15:54:57 +0000 2016,rt @zomquotes got tickets @deeznutshc fighting cocks wait gonna awesome,rt @zomquotes just got tickets for @deeznutshc at the fighting cocks can t wait gonna be awesome
False,LILLE FRANCE! COME PARTY WITH US @ LA PENICHE! 💃🏻,False,742392140140052480,10,iphone,False,2,False,en,Mon Jun 13 16:24:13 +0000 2016,lille france come party us @ la peniche,lille france come party with us @ la peniche
False,RT @Basti_TMP: @deeznutsHC in Göttingen last Sunday. #deeznutz #hardcore #göttingen https://t.co/C358C14D1T,False,742392095424536576,0,iphone,False,3,False,sv,Mon Jun 13 16:24:03 +0000 2016,rt @basti tmp @deeznutshc g ttingen last sunday deeznutz hardcore g ttingen,rt @basti tmp @deeznutshc in g ttingen last sunday deeznutz hardcore g ttingen
False,"RT @avocadobooking: @deeznutsHC Tour Pt.1 starts now! 
Tickets and informations:
Deez Nuts European Summer Tour I, 10 June - 09 July https:…",True,742391994182422528,0,iphone,False,1,False,en,Mon Jun 13 16:23:39 +0000 2016,rt @avocadobooking @deeznutshc tour pt starts tickets informations deez nuts european summer tour june july https,rt @avocadobooking @deeznutshc tour pt starts now tickets and informations deez nuts european summer tour i june july https
False,New @deeznutsHC fire from @impericon available now! https://t.co/ktHDKZBb9E https://t.co/iYyImK1FFe,False,738822595966083073,6,iphone,False,3,False,en,Fri Jun 03 20:00:08 +0000 2016,new @deeznutshc fire @impericon available,new @deeznutshc fire from @impericon available now
False,"RT @jooruejakarta: #fyi buat kota2 di Indonesia yg mau handle @deeznutsHC masih ada slot available, info ke infojoorue@gmail.com 🍺🌎 https:/…",False,735903399779160064,0,iphone,False,2,False,in,Thu May 26 18:40:17 +0000 2016,rt @jooruejakarta fyi buat kota di indonesia yg mau handle @deeznutshc masih ada slot available info ke infojoorue@gmail com https,rt @jooruejakarta fyi buat kota di indonesia yg mau handle @deeznutshc masih ada slot available info ke infojoorue@gmail com https
False,RT @jooruejakarta: TO all in SEA who miss this lads @deeznutsHC https://t.co/KSHZZ4HkJH  let us know 🍺🍺🍺 #jooruecrew #deeznuts #DTD,False,735903389733781504,0,iphone,False,1,False,en,Thu May 26 18:40:15 +0000 2016,rt @jooruejakarta sea miss lads @deeznutshc let us know jooruecrew deeznuts dtd,rt @jooruejakarta to all in sea who miss this lads @deeznutshc let us know jooruecrew deeznuts dtd
False,RT @JJDTD: How I'm feeling about the upcoming @deeznutsHC European summer tour. Not long now! 👍🏼 https://t.co/c0o2ODLYLs,False,735903323568623616,0,iphone,False,15,False,en,Thu May 26 18:39:59 +0000 2016,rt @jjdtd feeling upcoming @deeznutshc european summer tour long,rt @jjdtd how i m feeling about the upcoming @deeznutshc european summer tour not long now
False,"RT @TheEsskay: I might go to @deeznutsHC at The Fighting Cocks in Kingston Upon Thames, United Kingdom - Aug 14 https://t.co/FThkeMeiEY",False,733906076085587969,0,iphone,False,2,False,en,Sat May 21 06:23:38 +0000 2016,rt @theesskay might go @deeznutshc fighting cocks kingston upon thames united kingdom aug,rt @theesskay i might go to @deeznutshc at the fighting cocks in kingston upon thames united kingdom aug
False,RT @jamescookdrums: New @TRCofficial  gig added in August. Supporting @deeznutsHC Got a good feeling it's going to going off! #TRC2016 http…,False,733906043063799810,0,iphone,False,2,False,en,Sat May 21 06:23:30 +0000 2016,rt @jamescookdrums new @trcofficial gig added august supporting @deeznutshc got good feeling going going trc http,rt @jamescookdrums new @trcofficial gig added in august supporting @deeznutshc got a good feeling it s going to going off trc http
False,"RT @MoshHTF: .@deeznutsHC are set to hit up the UK on their EU touring schedule. Find out where here! 
https://t.co/RsZoOPWlx4 https://t.co…",False,733287148024008705,0,iphone,False,3,False,en,Thu May 19 13:24:14 +0000 2016,rt @moshhtf @deeznutshc set hit uk eu touring schedule find,rt @moshhtf @deeznutshc are set to hit up the uk on their eu touring schedule find out where here
False,https://t.co/KWcwxrYbDl https://t.co/MHt07oNvRp,False,733173344921473024,14,iphone,False,4,False,und,Thu May 19 05:52:01 +0000 2016, , 
False,"RT @MetalHobbitSpea: .@deeznutsHC announce more summer plans .@centurymediaeu 
https://t.co/IW1cKfPwyw
#Deeznuts #heavymusic #hardcore http…",False,733129507977068545,0,iphone,False,1,False,en,Thu May 19 02:57:50 +0000 2016,rt @metalhobbitspea @deeznutshc announce summer plans @centurymediaeu deeznuts heavymusic hardcore http,rt @metalhobbitspea @deeznutshc announce more summer plans @centurymediaeu deeznuts heavymusic hardcore http
False,RT @deadpresszine: Deez Nuts (@deeznutsHC) announce August UK shows: https://t.co/vmn1n4XP1Y #DeezNuts https://t.co/3tNo2aIWdo,False,732495961545576448,0,iphone,False,6,False,en,Tue May 17 09:00:21 +0000 2016,rt @deadpresszine deez nuts @deeznutshc announce august uk shows deeznuts,rt @deadpresszine deez nuts @deeznutshc announce august uk shows deeznuts
False,EURO SUMMER PT 2! https://t.co/X9zgzB95QE,False,732469121615454209,9,iphone,False,5,False,en,Tue May 17 07:13:41 +0000 2016,euro summer pt,euro summer pt
False,1 of 5 pins from the limited DN starter pack. Only available from https://t.co/0TNeHd7TGv! Now shipping worldwide! https://t.co/Fa5S3P63DQ,False,732468509041516544,9,iphone,False,2,False,en,Tue May 17 07:11:15 +0000 2016,pins limited dn starter pack available shipping worldwide,of pins from the limited dn starter pack only available from now shipping worldwide
False,@theprp that's just the second leg! Don't forget part 1! https://t.co/mgQxwEg4Xl,False,732468231806455810,0,iphone,False,1,False,en,Tue May 17 07:10:09 +0000 2016,@theprp second leg forget part,@theprp that s just the second leg don t forget part
False,"RT @theprp: Deez Nuts Announce Summer European/UK Tour:
https://t.co/xMvC79ZMgv
@deeznutsHC",False,732467834433871873,0,iphone,False,2,False,en,Tue May 17 07:08:34 +0000 2016,rt @theprp deez nuts announce summer european uk tour @deeznutshc,rt @theprp deez nuts announce summer european uk tour @deeznutshc
False,RT @NoiseBarrage1: Deez Nuts Announce European Summer Tour https://t.co/7N88ILDfwK @DeezNutsHC,False,732467784341299200,0,iphone,False,2,False,en,Tue May 17 07:08:23 +0000 2016,rt @noisebarrage deez nuts announce european summer tour @deeznutshc,rt @noisebarrage deez nuts announce european summer tour @deeznutshc
False,@emptyhandspvd @centurymedia bless!🙏🏼,False,732218847936176129,0,iphone,False,0,False,en,Mon May 16 14:39:11 +0000 2016,@emptyhandspvd @centurymedia bless,@emptyhandspvd @centurymedia bless
False,RT @emptyhandspvd: 1377: @deeznutsHC Word Is Bond #Review @centurymedia #australia #hardcore #breakdown #punk  http://t.co/HDwa2wHV2r,False,732218808098639874,0,iphone,False,1,False,nl,Mon May 16 14:39:02 +0000 2016,rt @emptyhandspvd @deeznutshc word bond review @centurymedia australia hardcore breakdown punk,rt @emptyhandspvd @deeznutshc word is bond review @centurymedia australia hardcore breakdown punk
False,Sending out a bunch of limited BOB dog tags tomorrow! Don't miss out on yours holla on IG or FB for details! 📦 https://t.co/YRJY53Cx2y,False,729273163339603968,15,iphone,False,3,False,en,Sun May 08 11:34:06 +0000 2016,sending bunch limited bob dog tags tomorrow miss holla ig fb details,sending out a bunch of limited bob dog tags tomorrow don t miss out on yours holla on ig or fb for details
False,Want one? Check us on FB or IG for the details. 🔥 https://t.co/Y2bcqwfwyJ,False,728539860772904960,12,iphone,False,2,False,en,Fri May 06 11:00:13 +0000 2016,want one check us fb ig details,want one check us on fb or ig for the details
False,@24HundredNet DN sale on now! Up to 50% OFF selected items while they last! https://t.co/LitilvIp5F https://t.co/pljUE699og,False,728400459245871104,0,iphone,False,0,False,en,Fri May 06 01:46:17 +0000 2016,@ hundrednet dn sale selected items last,@ hundrednet dn sale on now up to off selected items while they last
False,RT @MoshHTF: We're celebrating all things Aus with our fav bands including @deeznutsHC &amp; @acdc https://t.co/OTClANaaQp https://t.co/lUBHf8p…,False,728399804082970624,0,iphone,False,2,False,en,Fri May 06 01:43:40 +0000 2016,rt @moshhtf celebrating things aus fav bands including @deeznutshc @acdc,rt @moshhtf we re celebrating all things aus with our fav bands including @deeznutshc @acdc
False,RT @24HundredNet: @deeznutsHC are having a massive sale across their collection for a limited time!Up 50% off! https://t.co/NIfshHaNue http…,False,728220355265896449,0,iphone,False,1,False,en,Thu May 05 13:50:37 +0000 2016,rt @ hundrednet @deeznutshc massive sale across collection limited time http,rt @ hundrednet @deeznutshc are having a massive sale across their collection for a limited time up off http
False,RT @riskithc: @JERAONAIR next Month!!! https://t.co/CpVkxcHtd2,False,728220346411712513,0,iphone,False,2,False,en,Thu May 05 13:50:34 +0000 2016,rt @riskithc @jeraonair next month,rt @riskithc @jeraonair next month
False,RT @Elwido7: @Impericon_es @deeznutsHC ;) https://t.co/Yysg4VyH4h,False,728220329118572544,0,iphone,False,2,False,und,Thu May 05 13:50:30 +0000 2016,rt @elwido @impericon es @deeznutshc,rt @elwido @impericon es @deeznutshc
False,RT @adorkabI: cozy in my @deeznutsHC jumper https://t.co/O8QbzQOeCZ,False,728220310042857472,0,iphone,False,1,False,en,Thu May 05 13:50:26 +0000 2016,rt @adorkabi cozy @deeznutshc jumper,rt @adorkabi cozy in my @deeznutshc jumper
False,@pinjongill! feelin generous so $5 OFF for the next 24 hours. Limited to 100 so don't sleep! https://t.co/KWcwxrYbDl https://t.co/AF8uDQI6u3,False,728220268464758785,0,iphone,False,0,False,en,Thu May 05 13:50:16 +0000 2016,@pinjongill feelin generous next hours limited sleep,@pinjongill feelin generous so off for the next hours limited to so don t sleep
False,@pinjongill! feelin generous so $5 OFF for the next 24 hours. Limited to 100 so don't sleep! https://t.co/KWcwxrYbDl https://t.co/VSuYHgsIWw,False,727370975386308609,0,iphone,False,0,False,en,Tue May 03 05:35:29 +0000 2016,@pinjongill feelin generous next hours limited sleep,@pinjongill feelin generous so off for the next hours limited to so don t sleep
False,RT @GwenMetalfly: #Hardcore @deeznutsHC : 3 dates françaises en juin https://t.co/Stncg0ct0t (mt via @hardforce @GodzillaKris) https://t.co…,False,725888482959224832,0,iphone,False,2,False,fr,Fri Apr 29 03:24:35 +0000 2016,rt @gwenmetalfly hardcore @deeznutshc dates fran aises en juin mt via @hardforce @godzillakris,rt @gwenmetalfly hardcore @deeznutshc dates fran aises en juin mt via @hardforce @godzillakris
False,"RT @hollandgirlie: .@JERAONAIR, NL is looking sweet w/ @johncoffeymusic @MUNICIPALWASTE @NeckDeepUK @deeznutsHC #H2O , June 25-25. https://…",False,725888393347887104,0,iphone,False,1,False,en,Fri Apr 29 03:24:13 +0000 2016,rt @hollandgirlie @jeraonair nl looking sweet w @johncoffeymusic @municipalwaste @neckdeepuk @deeznutshc h june https,rt @hollandgirlie @jeraonair nl is looking sweet w @johncoffeymusic @municipalwaste @neckdeepuk @deeznutshc h o june https
False,DN AUS SALE ON NOW! https://t.co/Bt0XzTqmZS https://t.co/4A6lG0qpix,False,725888387228389376,6,iphone,False,2,False,en,Fri Apr 29 03:24:12 +0000 2016,dn aus sale,dn aus sale on now
False,RT @JJDTD: @deeznutsHC 5 pin pack only available from @pinjongill! Preorder now for $5 OFF! https://t.co/1raqvxrqnS https://t.co/MlzIdegBXn,False,723370647267614720,0,iphone,False,2,False,en,Fri Apr 22 04:39:36 +0000 2016,rt @jjdtd @deeznutshc pin pack available @pinjongill preorder,rt @jjdtd @deeznutshc pin pack only available from @pinjongill preorder now for off
