truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text,clean_text_with_stopwords
False,Cities and towns and states have raised the minimum wage to $15. It’s time that Congress steps up to give all people a living wage.,False,807743704362422273,6704,other,False,1742,False,en,Sun Dec 11 00:28:00 +0000 2016,cities towns states raised minimum wage time congress steps give people living wage,cities and towns and states have raised the minimum wage to it s time that congress steps up to give all people a living wage
False,RT @FaceTheNation: SUNDAY: @BernieSanders on whether the Democrats can play ball with Trump on some issues while fighting on others https:/…,False,807712707835232257,0,tweetdeck,False,138,False,en,Sat Dec 10 22:24:50 +0000 2016,rt @facethenation sunday @berniesanders whether democrats play ball trump issues fighting others https,rt @facethenation sunday @berniesanders on whether the democrats can play ball with trump on some issues while fighting on others https
False,"I don’t know how many times I have to say it, but I’ll keep saying it until it happens: all people should have a right to health care.",False,807706710940913664,26755,tweetdeck,False,8211,False,en,Sat Dec 10 22:01:01 +0000 2016,know many times say keep saying happens people right health care,i don t know how many times i have to say it but i ll keep saying it until it happens all people should have a right to health care
False,"Maybe, just maybe, we want to pass legislation to make the wealthy start paying their fair share in taxes before we start slashing Medicare.",False,807655372311785472,14984,tweetdeck,False,4939,False,en,Sat Dec 10 18:37:00 +0000 2016,maybe maybe want pass legislation make wealthy start paying fair share taxes start slashing medicare,maybe just maybe we want to pass legislation to make the wealthy start paying their fair share in taxes before we start slashing medicare
False,Does @realDonaldTrump have the guts to stand up to House Republicans who want to slash Social Security?,False,807640098682634240,3379,iphone,False,985,False,en,Sat Dec 10 17:36:19 +0000 2016,@realdonaldtrump guts stand house republicans want slash social security,does @realdonaldtrump have the guts to stand up to house republicans who want to slash social security
False,"Millions of seniors, disabled vets and people with disabilities can't get by on $11,000 or less. We must expand Social Security, not cut it.",False,807639869526855680,11054,other,False,3870,False,en,Sat Dec 10 17:35:24 +0000 2016,millions seniors disabled vets people disabilities get less must expand social security cut,millions of seniors disabled vets and people with disabilities can t get by on or less we must expand social security not cut it
False,Donald Trump is a pathological liar.  We need the help of the American people to build a movement of millions who are following reality.,False,807596308525682690,52995,tweetdeck,False,17552,False,en,Sat Dec 10 14:42:19 +0000 2016,donald trump pathological liar need help american people build movement millions following reality,donald trump is a pathological liar we need the help of the american people to build a movement of millions who are following reality
False,"Everyone who voted for Trump, who thought he'd defend working people, pay attention to the reality of what he's doing not just his rhetoric.",False,807267196800040960,44019,other,False,19657,False,en,Fri Dec 09 16:54:32 +0000 2016,everyone voted trump thought defend working people pay attention reality rhetoric,everyone who voted for trump who thought he d defend working people pay attention to the reality of what he s doing not just his rhetoric
False,RT @actdottv: Workers and their allies like @BernieSanders &amp; @keithellison have a lot to say about Trump &amp; labor. #goodjobsdefender https:/…,False,807256444525576193,0,tweetdeck,False,520,False,en,Fri Dec 09 16:11:49 +0000 2016,rt @actdottv workers allies like @berniesanders @keithellison lot say trump labor goodjobsdefender https,rt @actdottv workers and their allies like @berniesanders @keithellison have a lot to say about trump labor goodjobsdefender https
False,Mr. Trump should not be attacking strong and effective union leaders like Chuck Jones. https://t.co/XBA3VGTWPX,True,806972469571682304,5978,tweetdeck,False,1759,False,en,Thu Dec 08 21:23:24 +0000 2016,mr trump attacking strong effective union leaders like chuck jones,mr trump should not be attacking strong and effective union leaders like chuck jones
False,RT @RichardTrumka: The Executive Council of the 12.5M member @AFLCIO has voted overwhelmingly to endorse @keithellison to lead @TheDemocrats,False,806904540675145728,0,tweetdeck,False,484,False,en,Thu Dec 08 16:53:28 +0000 2016,rt @richardtrumka executive council member @aflcio voted overwhelmingly endorse @keithellison lead @thedemocrats,rt @richardtrumka the executive council of the m member @aflcio has voted overwhelmingly to endorse @keithellison to lead @thedemocrats
True,".@realDonaldTrump rather than attacking effective union leaders like Chuck Jones, why don't you work with them to c… https://t.co/PWMZw1kNk8",True,806890347796328448,18590,other,False,6756,False,en,Thu Dec 08 15:57:04 +0000 2016,@realdonaldtrump rather attacking effective union leaders like chuck jones work c,@realdonaldtrump rather than attacking effective union leaders like chuck jones why don t you work with them to c
False,RT @thehill: Sanders campaign manager: Don't buy the Bernie blame game https://t.co/CZbneu2yyo https://t.co/Nr1jxKIfNR,False,806875796577124352,0,iphone,False,420,False,en,Thu Dec 08 14:59:15 +0000 2016,rt @thehill sanders campaign manager buy bernie blame game,rt @thehill sanders campaign manager don t buy the bernie blame game
False,"Trump's choice to lead EPA doesn't just deny climate change, he's worked with oil &amp; gas companies to make us more dependent on fossil fuels.",False,806634225193598978,13807,other,False,7124,False,en,Wed Dec 07 22:59:20 +0000 2016,trump choice lead epa deny climate change worked oil gas companies make us dependent fossil fuels,trump s choice to lead epa doesn t just deny climate change he s worked with oil gas companies to make us more dependent on fossil fuels
False,The fight for $15 has proven to the world that when people stand together and fight for… https://t.co/1nZT8cFKSb,False,806520798378938373,1701,instagram,False,383,False,en,Wed Dec 07 15:28:37 +0000 2016,fight proven world people stand together fight,the fight for has proven to the world that when people stand together and fight for
False,$10.10 isn't good enough. $12 isn't good enough. We won't rest until every worker is paid at least $15 an hour and can form a union.,False,806512736649773056,13940,tweetdeck,False,3636,False,en,Wed Dec 07 14:56:35 +0000 2016,good enough good enough rest every worker paid least hour form union,isn t good enough isn t good enough we won t rest until every worker is paid at least an hour and can form a union
False,RT @SSWorks: Today at 11am: #HandsOffMedicare press conference with @SenSchumer @NancyPelosi @BernieSanders &amp; other lawmakers https://t.co/…,False,806508300258910208,0,tweetdeck,False,393,False,en,Wed Dec 07 14:38:57 +0000 2016,rt @ssworks today handsoffmedicare press conference @senschumer @nancypelosi @berniesanders lawmakers,rt @ssworks today at am handsoffmedicare press conference with @senschumer @nancypelosi @berniesanders other lawmakers
False,"RT @allinwithchris: Special programming note: @chrislhayes hosts a town hall with @BernieSanders in Kenosha, Wisconsin on Monday! #inners h…",False,806318859154116609,0,tweetdeck,False,922,False,en,Wed Dec 07 02:06:11 +0000 2016,rt @allinwithchris special programming note @chrislhayes hosts town hall @berniesanders kenosha wisconsin monday inners h,rt @allinwithchris special programming note @chrislhayes hosts a town hall with @berniesanders in kenosha wisconsin on monday inners h
False,"The top 10 pharmaceutical executives received over $327 million last year, while 1 in 5 Americans can't afford to fill their prescriptions.",False,806293103510487040,14665,other,False,8004,False,en,Wed Dec 07 00:23:50 +0000 2016,top pharmaceutical executives received million last year americans afford fill prescriptions,the top pharmaceutical executives received over million last year while in americans can t afford to fill their prescriptions
False,Hundreds of thousands of seniors are forced to cut their pills in half because the medicine they need is too expensive.,False,806243861865578497,6414,other,False,2060,False,en,Tue Dec 06 21:08:10 +0000 2016,hundreds thousands seniors forced cut pills half medicine need expensive,hundreds of thousands of seniors are forced to cut their pills in half because the medicine they need is too expensive
False,Trump’s reactionary agenda won't be defeated in Congress. It will be defeated when millions of Americans come together to oppose xenophobia.,False,805802916183412738,13476,tweetdeck,False,3573,False,en,Mon Dec 05 15:56:00 +0000 2016,trump reactionary agenda defeated congress defeated millions americans come together oppose xenophobia,trump s reactionary agenda won t be defeated in congress it will be defeated when millions of americans come together to oppose xenophobia
False,"Our job now is to transform our energy system away from fossil fuels, not to produce more greenhouse gas emissions.",False,805545712683544576,9475,iphone,False,2671,False,en,Sun Dec 04 22:53:58 +0000 2016,job transform energy system away fossil fuels produce greenhouse gas emissions,our job now is to transform our energy system away from fossil fuels not to produce more greenhouse gas emissions
False,"In the year 2016, we should not continue to trample on Native American sovereignty or become more dependent on fossil fuel.",False,805545552469434368,10354,iphone,False,3168,False,en,Sun Dec 04 22:53:20 +0000 2016,year continue trample native american sovereignty become dependent fossil fuel,in the year we should not continue to trample on native american sovereignty or become more dependent on fossil fuel
False,I appreciate @POTUS listening to the Native Americans and millions of others who believe the Dakota Access Pipeline shouldn't be built.,False,805544896463589376,49987,iphone,False,14928,False,en,Sun Dec 04 22:50:44 +0000 2016,appreciate @potus listening native americans millions others believe dakota access pipeline built,i appreciate @potus listening to the native americans and millions of others who believe the dakota access pipeline shouldn t be built
False,Trump attacked Wall Street on the campaign. Now he nominates a former Goldman Sachs executive to be Treasury secretary. What hypocrisy!,False,805482053198299136,24737,other,False,9285,False,en,Sun Dec 04 18:41:01 +0000 2016,trump attacked wall street campaign nominates former goldman sachs executive treasury secretary hypocrisy,trump attacked wall street on the campaign now he nominates a former goldman sachs executive to be treasury secretary what hypocrisy
False,America remains the only major country not to guarantee health care for all. The Republican response: throw millions off health insurance.,False,805442470507147265,16420,other,False,6234,False,en,Sun Dec 04 16:03:44 +0000 2016,america remains major country guarantee health care republican response throw millions health insurance,america remains the only major country not to guarantee health care for all the republican response throw millions off health insurance
False,Trump's focus should not be a few people who might burn the American flag. It should be on working families and combatting climate change.,False,805172765615456256,14856,tweetdeck,False,4095,False,en,Sat Dec 03 22:12:01 +0000 2016,trump focus people might burn american flag working families combatting climate change,trump s focus should not be a few people who might burn the american flag it should be on working families and combatting climate change
False,RT @guardiannews: Bernie Sanders challenges Trump over jobs boast: 'What are you going to do?' https://t.co/mSJHrsMZTv,False,805161377606332418,0,tweetdeck,False,968,False,en,Sat Dec 03 21:26:46 +0000 2016,rt @guardiannews bernie sanders challenges trump jobs boast going,rt @guardiannews bernie sanders challenges trump over jobs boast what are you going to do
False,"If Trump is serious about helping the middle class, we’ll work with him. So far, it’s clear he doesn’t give a damn about working families.",False,805134762629206017,30437,tweetdeck,False,9940,False,en,Sat Dec 03 19:41:00 +0000 2016,trump serious helping middle class work far clear give damn working families,if trump is serious about helping the middle class we ll work with him so far it s clear he doesn t give a damn about working families
False,"Donald Trump wants to treat corporate greed with kid gloves. If he won’t stand up for America’s working class, we must.",False,805098777296207874,8840,other,False,2069,False,en,Sat Dec 03 17:18:01 +0000 2016,donald trump wants treat corporate greed kid gloves stand america working class must,donald trump wants to treat corporate greed with kid gloves if he won t stand up for america s working class we must
False,"RT @allinwithchris: .@BernieSanders on Carrier deal: ""What Trump is doing is setting a very dangerous precedent"" #inners https://t.co/VZh0u…",False,804533814861111296,0,other,False,2262,False,en,Fri Dec 02 03:53:03 +0000 2016,rt @allinwithchris @berniesanders carrier deal trump setting dangerous precedent inners,rt @allinwithchris @berniesanders on carrier deal what trump is doing is setting a very dangerous precedent inners
False,RT @allinwithchris: .@BernieSanders joins @chrislhayes tonight. Tune in at 8PM ET #inners https://t.co/dLwo3jFDWE,False,804435450559692800,0,tweetdeck,False,310,False,en,Thu Dec 01 21:22:11 +0000 2016,rt @allinwithchris @berniesanders joins @chrislhayes tonight tune pm et inners,rt @allinwithchris @berniesanders joins @chrislhayes tonight tune in at pm et inners
False,Carrier gets millions in tax breaks. Indiana loses thousands of jobs. United Technologies took Trump hostage and won.,False,804431156225589248,13085,other,False,6579,False,en,Thu Dec 01 21:05:07 +0000 2016,carrier gets millions tax breaks indiana loses thousands jobs united technologies took trump hostage,carrier gets millions in tax breaks indiana loses thousands of jobs united technologies took trump hostage and won
False,"United Technologies took @realDonaldTrump hostage and won. If Trump won’t stand up for the working class, we must. https://t.co/cW8n03iitg",False,804344537200136193,4424,other,False,2401,False,en,Thu Dec 01 15:20:56 +0000 2016,united technologies took @realdonaldtrump hostage trump stand working class must,united technologies took @realdonaldtrump hostage and won if trump won t stand up for the working class we must
False,"🔼 Banks' record-breaking profits 
🔽 Household income since 1999 

Our fight: create an economy that works for all, not just the 1%.",False,804086858426634240,5252,tweetdeck,False,1705,False,en,Wed Nov 30 22:17:00 +0000 2016,banks record breaking profits household income since fight create economy works,banks record breaking profits household income since our fight create an economy that works for all not just the
False,"With Steve Mnunchin, Donald Trump is catering to the same Wall Street executives that have hurt working families time and again.",False,804062004772225024,11914,tweetdeck,False,4691,False,en,Wed Nov 30 20:38:15 +0000 2016,steve mnunchin donald trump catering wall street executives hurt working families time,with steve mnunchin donald trump is catering to the same wall street executives that have hurt working families time and again
True,What a rigged economy looks like: The top 25 hedge fund managers made more in 2015 than the combined salaries of ev… https://t.co/9xwoCnj6EF,False,804024735034212352,15899,tweetdeck,False,11205,False,en,Wed Nov 30 18:10:09 +0000 2016,rigged economy looks like top hedge fund managers made combined salaries ev,what a rigged economy looks like the top hedge fund managers made more in than the combined salaries of ev
False,RT @mtaibbi: https://t.co/yuB4VfM8C6,False,804004291388313600,0,other,False,805,False,und,Wed Nov 30 16:48:55 +0000 2016,rt @mtaibbi,rt @mtaibbi
True,.@realDonaldTrump Tell the American people you were lying or appoint an HHS secretary who will protect Social Secur… https://t.co/W8fnVsQWjB,True,803749884243353600,16826,tweetdeck,False,8638,False,en,Tue Nov 29 23:58:00 +0000 2016,@realdonaldtrump tell american people lying appoint hhs secretary protect social secur,@realdonaldtrump tell the american people you were lying or appoint an hhs secretary who will protect social secur
False,"I stand with the workers across the country who are demanding $15 an hour and a union. Keep fighting, sisters and brothers. #FightFor15",False,803603405214072832,13158,other,False,3948,False,en,Tue Nov 29 14:15:56 +0000 2016,stand workers across country demanding hour union keep fighting sisters brothers fightfor,i stand with the workers across the country who are demanding an hour and a union keep fighting sisters and brothers fightfor
False,"For many Republicans leaders, ""democracy"" means billionaires buying elections and poor and working people being disenfranchised.",False,803383223350861826,9779,other,False,3254,False,en,Mon Nov 28 23:41:01 +0000 2016,many republicans leaders democracy means billionaires buying elections poor working people disenfranchised,for many republicans leaders democracy means billionaires buying elections and poor and working people being disenfranchised
False,Republicans want billionaires to be able to contribute directly to the candidate and make the candidate an employee of wealthy contributors.,False,803362210567294984,5063,other,False,1756,False,en,Mon Nov 28 22:17:31 +0000 2016,republicans want billionaires able contribute directly candidate make candidate employee wealthy contributors,republicans want billionaires to be able to contribute directly to the candidate and make the candidate an employee of wealthy contributors
True,The Republicans will likely move aggressively to expand their current voter suppression efforts. We must make it ea… https://t.co/nqICXTC2qr,True,803349268438351873,5765,other,False,3167,False,en,Mon Nov 28 21:26:05 +0000 2016,republicans likely move aggressively expand current voter suppression efforts must make ea,the republicans will likely move aggressively to expand their current voter suppression efforts we must make it ea
False,"We need an infrastructure plan that creates millions of jobs and makes corporations pay their fair share, not another corporate giveaway.",False,803321816790040577,5012,other,False,1522,False,en,Mon Nov 28 19:37:00 +0000 2016,need infrastructure plan creates millions jobs makes corporations pay fair share another corporate giveaway,we need an infrastructure plan that creates millions of jobs and makes corporations pay their fair share not another corporate giveaway
True,"We've got to end the absurdity of seeing profitable factories, where workers are productive, moving to Mexico and p… https://t.co/NjysftlPMo",False,803303273650262016,7706,other,False,2860,False,en,Mon Nov 28 18:23:19 +0000 2016,got end absurdity seeing profitable factories workers productive moving mexico p,we ve got to end the absurdity of seeing profitable factories where workers are productive moving to mexico and p
False,RT @CNNSotu: .@BernieSanders: @keithellison is 'the candidate we need' for DNC #CNNSOTU https://t.co/DGB80eXS6o,False,802963015385677826,0,tweetdeck,False,413,False,en,Sun Nov 27 19:51:15 +0000 2016,rt @cnnsotu @berniesanders @keithellison candidate need dnc cnnsotu,rt @cnnsotu @berniesanders @keithellison is the candidate we need for dnc cnnsotu
False,"At a time of massive inequality, when the rich get richer and most other people get poorer, we're going to stand with working families.",False,802951867017953280,10295,other,False,2299,False,en,Sun Nov 27 19:06:57 +0000 2016,time massive inequality rich get richer people get poorer going stand working families,at a time of massive inequality when the rich get richer and most other people get poorer we re going to stand with working families
False,"RT @ABC: Bernie Sanders: We must ""revitalize the Democratic Party...There is no reason why we cannot win in states all over this country” #…",False,802936800524308480,0,tweetdeck,False,2197,False,en,Sun Nov 27 18:07:05 +0000 2016,rt @abc bernie sanders must revitalize democratic party reason cannot win states country,rt @abc bernie sanders we must revitalize the democratic party there is no reason why we cannot win in states all over this country
False,"RT @ThisWeekABC: .@BernieSanders weighs in on what's next for the Democratic Party, this morning on #ThisWeek. https://t.co/xY6Nih73gi",False,802870026948775936,0,iphone,False,242,False,en,Sun Nov 27 13:41:45 +0000 2016,rt @thisweekabc @berniesanders weighs next democratic party morning thisweek,rt @thisweekabc @berniesanders weighs in on what s next for the democratic party this morning on thisweek
False,RT @CNNSotu: Tomorrow on #CNNSOTU: @BernieSanders joins @DanaBashCNN to discuss the future of the Democratic Party. https://t.co/4aJ0oXlU5w,False,802683322585452544,0,iphone,False,565,False,en,Sun Nov 27 01:19:51 +0000 2016,rt @cnnsotu tomorrow cnnsotu @berniesanders joins @danabashcnn discuss future democratic party,rt @cnnsotu tomorrow on cnnsotu @berniesanders joins @danabashcnn to discuss the future of the democratic party
False,We need to send a very loud and very clear message to corporate America: the era of outsourcing is over.,False,802623997443801088,3734,other,False,1110,False,en,Sat Nov 26 21:24:07 +0000 2016,need send loud clear message corporate america era outsourcing,we need to send a very loud and very clear message to corporate america the era of outsourcing is over
False,"United Technologies made $7 billion in profits last year but want to outsource 2,100 American union jobs to Mexico. Not acceptable.",False,802623761681891328,8713,other,False,3288,False,en,Sat Nov 26 21:23:11 +0000 2016,united technologies made billion profits last year want outsource american union jobs mexico acceptable,united technologies made billion in profits last year but want to outsource american union jobs to mexico not acceptable
False,We have to bring people together around the progressive agenda and make government work for all of us and not the 1%.,False,802533624969039872,7121,other,False,1692,False,en,Sat Nov 26 15:25:01 +0000 2016,bring people together around progressive agenda make government work us,we have to bring people together around the progressive agenda and make government work for all of us and not the
False,"Our party is not about having fancy fundraisers, it’s about going into union halls, veterans’ halls, farm communities, the inner cities.",False,802533121392447489,14114,other,False,3158,False,en,Sat Nov 26 15:23:01 +0000 2016,party fancy fundraisers going union halls veterans halls farm communities inner cities,our party is not about having fancy fundraisers it s about going into union halls veterans halls farm communities the inner cities
False,The Democratic party has got to say we are on the side of the 99%.,False,802532616834424832,6652,other,False,1359,False,en,Sat Nov 26 15:21:00 +0000 2016,democratic party got say side,the democratic party has got to say we are on the side of the
True,"We owe Native Americans so much. It's time for a new approach to the Native American people, not to run a pipeline… https://t.co/YiT7J3uCpM",False,801835039088459776,55958,other,False,28661,False,en,Thu Nov 24 17:09:05 +0000 2016,owe native americans much time new approach native american people run pipeline,we owe native americans so much it s time for a new approach to the native american people not to run a pipeline
True,There is something profoundly wrong when the top one-tenth of one percent owns almost as much wealth as the bottom… https://t.co/ff9uviSsW6,False,801569519487418368,10119,other,False,4860,False,en,Wed Nov 23 23:34:00 +0000 2016,something profoundly wrong top one tenth one percent owns almost much wealth bottom,there is something profoundly wrong when the top one tenth of one percent owns almost as much wealth as the bottom
False,"No employer should be allowed to deny overtime pay to Americans, by labeling workers earning as little as $24,000-a-year as ""supervisors.""",False,801548129879240704,15567,other,False,5090,False,en,Wed Nov 23 22:09:00 +0000 2016,employer allowed deny overtime pay americans labeling workers earning little year supervisors,no employer should be allowed to deny overtime pay to americans by labeling workers earning as little as a year as supervisors
False,"There can be no compromise on the issue of climate change, which is a threat to the entire planet. https://t.co/npTsDAEO1F",False,801538745623343105,4879,other,False,1662,False,en,Wed Nov 23 21:31:43 +0000 2016,compromise issue climate change threat entire planet,there can be no compromise on the issue of climate change which is a threat to the entire planet
False,We are not going to give up. We are going to fight back and mobilize.,False,801221981504815105,11104,tweetdeck,False,2860,False,en,Wed Nov 23 00:33:01 +0000 2016,going give going fight back mobilize,we are not going to give up we are going to fight back and mobilize
False,"There is no working with a president who will bring forth programs based on bigotry, racism, sexism, homophobia, or xenophobia.",False,801190271530635266,31103,other,False,10577,False,en,Tue Nov 22 22:27:00 +0000 2016,working president bring forth programs based bigotry racism sexism homophobia xenophobia,there is no working with a president who will bring forth programs based on bigotry racism sexism homophobia or xenophobia
False,I think politicians and the media often underestimate the intelligence of Americans and their desire to learn about what's going on.,False,801162059178131456,14603,other,False,4194,False,en,Tue Nov 22 20:34:54 +0000 2016,think politicians media often underestimate intelligence americans desire learn going,i think politicians and the media often underestimate the intelligence of americans and their desire to learn about what s going on
False,RT @nowthisnews: A NowThis exclusive: @BernieSanders on the fight against the DAPL and the environmental movement going forward https://t.c…,False,801154098280026112,0,tweetdeck,False,1321,False,en,Tue Nov 22 20:03:16 +0000 2016,rt @nowthisnews nowthis exclusive @berniesanders fight dapl environmental movement going forward,rt @nowthisnews a nowthis exclusive @berniesanders on the fight against the dapl and the environmental movement going forward
False,Campaigns should not be about candidates; they should be about the needs of the people.,False,801135159701606400,11460,tweetdeck,False,3005,False,en,Tue Nov 22 18:48:01 +0000 2016,campaigns candidates needs people,campaigns should not be about candidates they should be about the needs of the people
False,RT @keithellison: I used to have the lowest turnout in the state. Now I have the highest. https://t.co/Fb5lmTECdM,False,800864648564244480,0,iphone,False,968,False,en,Tue Nov 22 00:53:06 +0000 2016,rt @keithellison used lowest turnout state highest,rt @keithellison i used to have the lowest turnout in the state now i have the highest
False,RT @MarkRuffalo: Fellow #NoDAPL protestors should not be treated with violence. Tell the ND Governor! 701-328-2200 @Fusion https://t.co/6v5…,False,800782868083445761,0,tweetdeck,False,7988,False,en,Mon Nov 21 19:28:08 +0000 2016,rt @markruffalo fellow nodapl protestors treated violence tell nd governor @fusion,rt @markruffalo fellow nodapl protestors should not be treated with violence tell the nd governor @fusion
False,"We say to President Obama, in any and every way that you can, stop the Dakota Access Pipeline and keep the water protectors safe. #NoDAPL",False,800769189086494720,36328,tweetdeck,False,18601,False,en,Mon Nov 21 18:33:46 +0000 2016,say president obama every way stop dakota access pipeline keep water protectors safe nodapl,we say to president obama in any and every way that you can stop the dakota access pipeline and keep the water protectors safe nodapl
False,RT @KamalaHarris: Let’s make this a more perfect union by reversing Citizens United because we know Citizens United really means Citizens D…,False,800438071145664512,0,iphone,False,1914,False,en,Sun Nov 20 20:38:02 +0000 2016,rt @kamalaharris let make perfect union reversing citizens united know citizens united really means citizens,rt @kamalaharris let s make this a more perfect union by reversing citizens united because we know citizens united really means citizens d
False,"Democracy is not a spectator sport. Don't look around and say, ""Why isn't he doing it, why isn't she doing it?"" Get involved yourself.",False,800002134133641216,30395,other,False,13072,False,en,Sat Nov 19 15:45:46 +0000 2016,democracy spectator sport look around say get involved,democracy is not a spectator sport don t look around and say why isn t he doing it why isn t she doing it get involved yourself
False,"Progress takes place when young people pick up the torch and say, ""This is a world we are going to change."" https://t.co/S05EjaSllS",True,799666547560161284,7355,other,False,2345,False,en,Fri Nov 18 17:32:16 +0000 2016,progress takes place young people pick torch say world going change,progress takes place when young people pick up the torch and say this is a world we are going to change
False,RT @politico: How @BernieSanders helped make Burlington one of the most energy self-sufficient cities in the United States https://t.co/ID1…,False,799641833416560640,0,other,False,1121,False,en,Fri Nov 18 15:54:04 +0000 2016,rt @politico @berniesanders helped make burlington one energy self sufficient cities united states,rt @politico how @berniesanders helped make burlington one of the most energy self sufficient cities in the united states
False,We are motivated by love unlike some who are motivated by hatred.,False,799336237211389952,17658,tweetdeck,False,7354,False,en,Thu Nov 17 19:39:44 +0000 2016,motivated love unlike motivated hatred,we are motivated by love unlike some who are motivated by hatred
False,"RT @standwithraul: Elections have consequences. Read why we must realign the Democratic Party: 
https://t.co/XR99BZZcvp",False,799296512157163520,0,tweetdeck,False,500,False,en,Thu Nov 17 17:01:53 +0000 2016,rt @standwithraul elections consequences read must realign democratic party,rt @standwithraul elections have consequences read why we must realign the democratic party
False,People have got to know that the Democratic Party has the guts to stand up to powerful people whose greed is destroying the middle class.,False,799292771823546370,10841,tweetdeck,False,2520,False,en,Thu Nov 17 16:47:01 +0000 2016,people got know democratic party guts stand powerful people whose greed destroying middle class,people have got to know that the democratic party has the guts to stand up to powerful people whose greed is destroying the middle class
False,"RT @CNN: Bernie Sanders: ""A president of the United States should not have a racist at his side"" https://t.co/UYpqI3esEb https://t.co/4O7Pp…",False,799291720051621888,0,other,False,5714,False,en,Thu Nov 17 16:42:50 +0000 2016,rt @cnn bernie sanders president united states racist side,rt @cnn bernie sanders a president of the united states should not have a racist at his side
False,"There’s incredible energy among young people in America. If we have a progressive agenda that thinks big not small, we can tap into that.",False,799255021309206528,16307,tweetdeck,False,4189,False,en,Thu Nov 17 14:17:01 +0000 2016,incredible energy among young people america progressive agenda thinks big small tap,there s incredible energy among young people in america if we have a progressive agenda that thinks big not small we can tap into that
False,"When Trump is racist, sexist, homophobic and Islamophobic, we’re going to vigorously oppose him.",False,799092461108940800,35721,other,False,10832,False,en,Thu Nov 17 03:31:03 +0000 2016,trump racist sexist homophobic islamophobic going vigorously oppose,when trump is racist sexist homophobic and islamophobic we re going to vigorously oppose him
False,"RT @billmckibben: 3 great heroes: Eryn Wise, @BernieSanders and Ladonna Allard discussing Standing Rock in DC. Strength and solidarity http…",False,799017095723962371,0,tweetdeck,False,1060,False,en,Wed Nov 16 22:31:35 +0000 2016,rt @billmckibben great heroes eryn wise @berniesanders ladonna allard discussing standing rock dc strength solidarity http,rt @billmckibben great heroes eryn wise @berniesanders and ladonna allard discussing standing rock in dc strength and solidarity http
False,Donald Trump's appointment of a racist individual like Steve Bannon is totally unacceptable. It must be rescinded.,False,799003338574397440,47847,other,False,16351,False,en,Wed Nov 16 21:36:55 +0000 2016,donald trump appointment racist individual like steve bannon totally unacceptable must rescinded,donald trump s appointment of a racist individual like steve bannon is totally unacceptable it must be rescinded
False,We must focus on grassroots America. The leadership will do what the American people want it to do when the American people stand up.,False,798967255027556352,9082,tweetdeck,False,2683,False,en,Wed Nov 16 19:13:32 +0000 2016,must focus grassroots america leadership american people want american people stand,we must focus on grassroots america the leadership will do what the american people want it to do when the american people stand up
False,I will be damned if we’re going to go backwards and try to divide up this country again.,False,798656034910982145,54096,tweetdeck,False,22912,False,en,Tue Nov 15 22:36:51 +0000 2016,damned going go backwards try divide country,i will be damned if we re going to go backwards and try to divide up this country again
False,RT @WapoCat: @BernieSanders: @realDonaldTrump already breaking campaign promise to '#draintheswamp' https://t.co/xbQmz8dvTi #feelthebern,False,798634698004189184,0,iphone,False,1101,False,en,Tue Nov 15 21:12:04 +0000 2016,rt @wapocat @berniesanders @realdonaldtrump already breaking campaign promise draintheswamp feelthebern,rt @wapocat @berniesanders @realdonaldtrump already breaking campaign promise to draintheswamp feelthebern
False,RT @colbertlateshow: .@BernieSanders gives us the good news and the very bad news and tries to make sense of what we do now https://t.co/Ux…,False,798618319947329536,0,tweetdeck,False,1008,False,en,Tue Nov 15 20:06:59 +0000 2016,rt @colbertlateshow @berniesanders gives us good news bad news tries make sense,rt @colbertlateshow @berniesanders gives us the good news and the very bad news and tries to make sense of what we do now
False,"We have got to rally millions of people to stand together, to say, ""We are not going to deport millions of Latinos from this country.""",False,798545598500716545,19549,tweetdeck,False,5755,False,en,Tue Nov 15 15:18:01 +0000 2016,got rally millions people stand together say going deport millions latinos country,we have got to rally millions of people to stand together to say we are not going to deport millions of latinos from this country
False,RT @keithellison: Here's where I want to take the Democratic Party. https://t.co/HOliZfazqJ,False,798544748864831490,0,tweetdeck,False,2403,False,en,Tue Nov 15 15:14:39 +0000 2016,rt @keithellison want take democratic party,rt @keithellison here s where i want to take the democratic party
True,"555,000 people agree: @keithellison should be the next DNC chair. We must become a grassroots party which stands wi… https://t.co/KHiQovGEvL",True,798357682247860224,11210,other,False,3585,False,en,Tue Nov 15 02:51:18 +0000 2016,people agree @keithellison next dnc chair must become grassroots party stands wi,people agree @keithellison should be the next dnc chair we must become a grassroots party which stands wi
False,The Democratic Party can no longer be led by the liberal elite. We have to stand up to Wall Street and the greed of corporate America.,False,798277136821944321,22749,tweetdeck,False,6293,False,en,Mon Nov 14 21:31:15 +0000 2016,democratic party longer led liberal elite stand wall street greed corporate america,the democratic party can no longer be led by the liberal elite we have to stand up to wall street and the greed of corporate america
False,"RT @ThisWeekABC: .@BernieSanders: Trump's appointment of Steve Bannon to White House position ""should get us very nervous"" https://t.co/LMM…",False,798218826307477504,0,iphone,False,2826,False,en,Mon Nov 14 17:39:33 +0000 2016,rt @thisweekabc @berniesanders trump appointment steve bannon white house position get us nervous,rt @thisweekabc @berniesanders trump s appointment of steve bannon to white house position should get us very nervous
