source,created_at,is_retweet,text,clean_text,clean_text_with_stopwords
other,Tue Dec 29 20:12:24 +0000 2009,False,Monday is the deadline for nominations for the Brad Edwards Consumer Champion Award. Info & form at http://bit.ly/6xxtpM #AGOs,monday deadline nominations brad edwards consumer champion award info form agos,monday is the deadline for nominations for the brad edwards consumer champion award info form at agos
other,Tue Dec 29 17:17:21 +0000 2009,False,AG Edmondson & State Fraternal Order of Police want Oklahomans to celebrate the new year safely. http://bit.ly/8fcNQ5 #AGOs,ag edmondson state fraternal order police want oklahomans celebrate new year safely agos,ag edmondson state fraternal order of police want oklahomans to celebrate the new year safely agos
other,Tue Dec 22 20:02:44 +0000 2009,False,There is still time to nominate a worthy Oklahoman for the Brad Edwards Consumer Champion Award. Info & form at http://bit.ly/6xxtpM #AGOs,still time nominate worthy oklahoman brad edwards consumer champion award info form agos,there is still time to nominate a worthy oklahoman for the brad edwards consumer champion award info form at agos
other,Fri Dec 18 14:51:45 +0000 2009,False,AG Edmondson is the guest on Flash Point this Sunday on KFOR. #AGOs,ag edmondson guest flash point sunday kfor agos,ag edmondson is the guest on flash point this sunday on kfor agos
other,Tue Dec 15 15:30:16 +0000 2009,False,AG Edmondson will be on KAUT Rise and Shine tomorrow at 7:10 am to talk about the Brad Edwards Consumer Champion Award. #AGOs,ag edmondson kaut rise shine tomorrow talk brad edwards consumer champion award agos,ag edmondson will be on kaut rise and shine tomorrow at am to talk about the brad edwards consumer champion award agos
other,Tue Dec 15 15:30:02 +0000 2009,False,Watch AG Edmondson on KFOR tomorrow at 6:45 am discussing the Brad Edwards Consumer Champion Award. #AGOs,watch ag edmondson kfor tomorrow discussing brad edwards consumer champion award agos,watch ag edmondson on kfor tomorrow at am discussing the brad edwards consumer champion award agos
other,Mon Dec 14 17:10:45 +0000 2009,False,Tulsa Co. prelim hearing for former ME investigator Kevin Rowland on four counts of sexual battery rescheduled for Feb. 16. #AGOs,tulsa co prelim hearing former investigator kevin rowland four counts sexual battery rescheduled feb agos,tulsa co prelim hearing for former me investigator kevin rowland on four counts of sexual battery rescheduled for feb agos
other,Fri Dec 11 19:07:52 +0000 2009,False,Former Commish of the Land Office auditor Roger Melson Jr ordered to trial on charges he embezzled about $1.2 mil http://bit.ly/4Nn9SN #AGOs,former commish land office auditor roger melson jr ordered trial charges embezzled mil agos,former commish of the land office auditor roger melson jr ordered to trial on charges he embezzled about mil agos
other,Thu Dec 10 22:03:58 +0000 2009,False,Oklahoma to receive almost $40 million to fund cleanup & restoration at contaminated mining sites incl Tar Creek. http://bit.ly/7fkjN5 #AGOs,oklahoma receive almost million fund cleanup restoration contaminated mining sites incl tar creek agos,oklahoma to receive almost million to fund cleanup restoration at contaminated mining sites incl tar creek agos
other,Mon Dec 07 20:25:43 +0000 2009,False,"Roger Melson, Jr., charged w/ embezzling $1.16 mil from Commissioners of the Land Office, set for Oklahoma Co prelim hearing Fri. 9am #AGOs",roger melson jr charged w embezzling mil commissioners land office set oklahoma co prelim hearing fri agos,roger melson jr charged w embezzling mil from commissioners of the land office set for oklahoma co prelim hearing fri am agos
other,Mon Nov 30 16:18:08 +0000 2009,False,AG Edmondson gives tips on avoiding charity fraud - 6:30 tonight on OETA. #AGOs,ag edmondson gives tips avoiding charity fraud tonight oeta agos,ag edmondson gives tips on avoiding charity fraud tonight on oeta agos
other,Tue Nov 24 16:32:26 +0000 2009,False,Casual day fund raiser nets $545 for City Rescue Mission. #AGOs,casual day fund raiser nets city rescue mission agos,casual day fund raiser nets for city rescue mission agos
other,Tue Nov 24 16:10:36 +0000 2009,False,AG’s Office accepting nominations for the 2010 Brad Edwards Consumer Champion Award. Nomination form at http://bit.ly/6xxtpM #AGOs,ag office accepting nominations brad edwards consumer champion award nomination form agos,ag s office accepting nominations for the brad edwards consumer champion award nomination form at agos
other,Mon Nov 23 16:39:59 +0000 2009,False,"AG Edmondson provides charity giving guide - Give to the Needy, Not the Greedy. http://bit.ly/6cNStv  #AGOs",ag edmondson provides charity giving guide give needy greedy agos,ag edmondson provides charity giving guide give to the needy not the greedy agos
other,Fri Nov 20 17:13:26 +0000 2009,False,Former chief investigator at the state ME office will stand trial in Okla County on one count of sexual battery. http://bit.ly/5i9pbl #AGOs,former chief investigator state office stand trial okla county one count sexual battery agos,former chief investigator at the state me office will stand trial in okla county on one count of sexual battery agos
other,Fri Nov 20 16:07:49 +0000 2009,False,Eugene Naukam waived prelim hearing today. Will stand trial on conspiracy and embezzlement of CASA funds charges. http://bit.ly/e5Gcc #AGOs,eugene naukam waived prelim hearing today stand trial conspiracy embezzlement casa funds charges agos,eugene naukam waived prelim hearing today will stand trial on conspiracy and embezzlement of casa funds charges agos
other,Wed Nov 18 21:52:49 +0000 2009,False,Federal court says #Oklahoma #water law is sound. Tarrant case dismissed.  http://bit.ly/4hlUXS  #AGOs,federal court says oklahoma water law sound tarrant case dismissed agos,federal court says oklahoma water law is sound tarrant case dismissed agos
other,Fri Nov 13 22:21:15 +0000 2009,False,AG #Edmondson on KOKH FOX 25 tonight at 9 p.m. discussing #FDA review of alcoholic energy drinks. #AGOs,ag edmondson kokh fox tonight p discussing fda review alcoholic energy drinks agos,ag edmondson on kokh fox tonight at p m discussing fda review of alcoholic energy drinks agos
other,Fri Nov 13 17:29:48 +0000 2009,False,AG #Edmondson pleased #FDA to review safety and legality of alcoholic energy drinks.  http://bit.ly/2UqBQF  #AGOs,ag edmondson pleased fda review safety legality alcoholic energy drinks agos,ag edmondson pleased fda to review safety and legality of alcoholic energy drinks agos
other,Thu Nov 05 19:52:43 +0000 2009,False,A #Tulsa attorney and a former lawyer are charged with embezzling more than $1.1 million from clients. http://bit.ly/x99I2  #AGOs,tulsa attorney former lawyer charged embezzling million clients agos,a tulsa attorney and a former lawyer are charged with embezzling more than million from clients agos
other,Thu Nov 05 16:57:58 +0000 2009,False,"Edmond Sun story on AG, Walmart domestic violence prevention program. http://bit.ly/4F4c2j #AGOs",edmond sun story ag walmart domestic violence prevention program agos,edmond sun story on ag walmart domestic violence prevention program agos
other,Wed Nov 04 16:37:01 +0000 2009,False,"AG #Edmondson, #Walmart continue domestic violence prevention program in Oklahoma stores.  http://bit.ly/2b2pdW  #AGOs",ag edmondson walmart continue domestic violence prevention program oklahoma stores agos,ag edmondson walmart continue domestic violence prevention program in oklahoma stores agos
other,Mon Nov 02 21:07:14 +0000 2009,False,AG #Edmondson calls on #Tobacco Trust to commit $100 mil to #OU #cancer research and treatment center. http://bit.ly/AV8c7  #AGOs,ag edmondson calls tobacco trust commit mil ou cancer research treatment center agos,ag edmondson calls on tobacco trust to commit mil to ou cancer research and treatment center agos
other,Fri Oct 30 18:42:41 +0000 2009,False,"AG Edmondson, Police Chiefs Association give Halloween safety tips. http://bit.ly/3XZnqM   #AGOs",ag edmondson police chiefs association give halloween safety tips agos,ag edmondson police chiefs association give halloween safety tips agos
other,Tue Oct 27 20:02:12 +0000 2009,False,60 Okla. student pilots to receive $3 mil. in loan forgiveness after helicopter flight school goes bankrupt. http://bit.ly/3c1mdU  #AGOs,okla student pilots receive mil loan forgiveness helicopter flight school goes bankrupt agos,okla student pilots to receive mil in loan forgiveness after helicopter flight school goes bankrupt agos
other,Tue Oct 27 14:30:21 +0000 2009,False,Front page story in Norman Transcript about AG Edmondson’s keynote speech at the Okla. Academy Town Hall meeting http://bit.ly/1D6ndf  #AGOs,front page story norman transcript ag edmondson keynote speech okla academy town hall meeting agos,front page story in norman transcript about ag edmondson s keynote speech at the okla academy town hall meeting agos
other,Mon Oct 26 18:17:36 +0000 2009,False,AG Edmondson at Okla. Academy Town Hall to discuss $30 mil. education technology trust he & SBC created to put computers in schools. #AGOs,ag edmondson okla academy town hall discuss mil education technology trust sbc created put computers schools agos,ag edmondson at okla academy town hall to discuss mil education technology trust he sbc created to put computers in schools agos
other,Fri Oct 23 21:15:01 +0000 2009,False,Vaught pleads guilty to false testimony before Multicounty Grand Jury.  Sentencing is Jan. 20 in Okla. County. http://bit.ly/3fRlaD #AGOs,vaught pleads guilty false testimony multicounty grand jury sentencing jan okla county agos,vaught pleads guilty to false testimony before multicounty grand jury sentencing is jan in okla county agos
other,Fri Oct 23 20:29:41 +0000 2009,False,Attorney General staff this morning provided consumer fraud and ID theft prevention training for OKC certified fraud examiners. #AGOs,attorney general staff morning provided consumer fraud id theft prevention training okc certified fraud examiners agos,attorney general staff this morning provided consumer fraud and id theft prevention training for okc certified fraud examiners agos
other,Fri Oct 23 15:55:36 +0000 2009,False,Join AG Edmondson Mon. night at Edmond’s Café 501 to raise funds for domestic violence services. Get tickets from OCADVSA.  #AGOs,join ag edmondson mon night edmond caf raise funds domestic violence services get tickets ocadvsa agos,join ag edmondson mon night at edmond s caf to raise funds for domestic violence services get tickets from ocadvsa agos
other,Thu Oct 22 20:18:21 +0000 2009,False,AG Edmondson charges Okla. City man with four counts of consumer fraud in sale of gun parts. #AGOs  http://bit.ly/48qDxq,ag edmondson charges okla city man four counts consumer fraud sale gun parts agos,ag edmondson charges okla city man with four counts of consumer fraud in sale of gun parts agos
other,Wed Oct 14 19:38:37 +0000 2009,False,AG Edmondson appoints John Kennedy to Tobacco Settlement Endowment Trust's board of directors   http://bit.ly/1OPpRu,ag edmondson appoints john kennedy tobacco settlement endowment trust board directors,ag edmondson appoints john kennedy to tobacco settlement endowment trust s board of directors
other,Wed Oct 14 15:26:07 +0000 2009,False,Former Oklahoma Co. commissioner Brent Rinehart pleads guilty to receiving illegal campaign contributions.  http://bit.ly/cEr68,former oklahoma co commissioner brent rinehart pleads guilty receiving illegal campaign contributions,former oklahoma co commissioner brent rinehart pleads guilty to receiving illegal campaign contributions
other,Fri Oct 09 19:48:05 +0000 2009,False,Century Council honors AG Edmondson today for his commitment to fighting drunk driving and underage drinking.,century council honors ag edmondson today commitment fighting drunk driving underage drinking,century council honors ag edmondson today for his commitment to fighting drunk driving and underage drinking
other,Thu Oct 08 19:06:24 +0000 2009,False,AG & YWCA to light capitol dome purple in honor of domestic violence victims @ 6:30 tonight in the first floor rotunda. #domelighting,ag ywca light capitol dome purple honor domestic violence victims @ tonight first floor rotunda domelighting,ag ywca to light capitol dome purple in honor of domestic violence victims @ tonight in the first floor rotunda domelighting
other,Thu Dec 16 17:09:34 +0000 2010,False,Edmondson says Okla. Direct TV customers may be eligible for restitution after settlement. #AGOs  http://bit.ly/i4bfL7,edmondson says okla direct tv customers may eligible restitution settlement agos,edmondson says okla direct tv customers may be eligible for restitution after settlement agos
other,Thu Dec 16 17:08:49 +0000 2010,False,"Okla, other states settle allegations Dannon made unsubstantiated and unlawful claims about Activia, DanActive. #AGOs  http://bit.ly/fs75g2",okla states settle allegations dannon made unsubstantiated unlawful claims activia danactive agos,okla other states settle allegations dannon made unsubstantiated and unlawful claims about activia danactive agos
other,Tue Nov 23 21:30:29 +0000 2010,False,AG asks court to stop closure of American Legion Children’s Home in Ponca City. http://bit.ly/ieLWgJ,ag asks court stop closure american legion children home ponca city,ag asks court to stop closure of american legion children s home in ponca city
other,Wed Nov 17 21:01:28 +0000 2010,False,FDA calls caffeine in alcoholic energy drinks “unsafe food additives.” AGs last year requested FDA review. http://bit.ly/9zviom #AGOs,fda calls caffeine alcoholic energy drinks unsafe food additives ags last year requested fda review agos,fda calls caffeine in alcoholic energy drinks unsafe food additives ags last year requested fda review agos
other,Tue Nov 09 22:26:28 +0000 2010,False,"Melson sentenced to 10 yrs incarceration, 50 yrs probation in Commissioners of the Land Office embezzlement case #AGOs http://bit.ly/9m2O1b",melson sentenced yrs incarceration yrs probation commissioners land office embezzlement case agos,melson sentenced to yrs incarceration yrs probation in commissioners of the land office embezzlement case agos
other,Thu Sep 23 14:41:13 +0000 2010,False,The state’s Multicounty Grand Jury adjourns after issuing final report. Read the report at http://bit.ly/9vL8X9 #AGOs,state multicounty grand jury adjourns issuing final report read report agos,the state s multicounty grand jury adjourns after issuing final report read the report at agos
other,Fri Aug 27 15:56:11 +0000 2010,False,Melson enters blind guilty plea to embezzling almost $1.2 mil from Land Office. Sentencing set for Nov. 9. http://bit.ly/d5TlLs #AGOs,melson enters blind guilty plea embezzling almost mil land office sentencing set nov agos,melson enters blind guilty plea to embezzling almost mil from land office sentencing set for nov agos
other,Thu Aug 12 21:07:36 +0000 2010,False,Execution date set for Sequoyah County death row inmate. http://bit.ly/9yxhj4,execution date set sequoyah county death row inmate,execution date set for sequoyah county death row inmate
other,Fri Jul 16 21:50:14 +0000 2010,False,Edmondson defends against Tex water grab. Court dismisses Tarrant attempt to take OK water. Court documents at http://bit.ly/bk0PBv #AGOs,edmondson defends tex water grab court dismisses tarrant attempt take ok water court documents agos,edmondson defends against tex water grab court dismisses tarrant attempt to take ok water court documents at agos
other,Thu Jul 15 21:14:01 +0000 2010,False,#Okla AG Edmondson joins lawsuit accusing Wyeth of overcharging state Medicaid program for medications.  http://bit.ly/b3aIuU  #AGOs,okla ag edmondson joins lawsuit accusing wyeth overcharging state medicaid program medications agos,okla ag edmondson joins lawsuit accusing wyeth of overcharging state medicaid program for medications agos
other,Mon Jun 28 20:30:29 +0000 2010,False,Edmondson says Supreme Court handgun ruling provides 2nd Amendment protections to state and local laws. http://bit.ly/apFflF  #AGOs,edmondson says supreme court handgun ruling provides nd amendment protections state local laws agos,edmondson says supreme court handgun ruling provides nd amendment protections to state and local laws agos
other,Mon Jun 28 20:29:59 +0000 2010,False,Earls waives prelim in Pittsburg County child molestation case. http://bit.ly/aqQcvE  #AGOs,earls waives prelim pittsburg county child molestation case agos,earls waives prelim in pittsburg county child molestation case agos
other,Thu Jun 24 18:18:13 +0000 2010,False,Computer memory chip companies settle price-fixing allegations with Okla & 32 other state attorneys general http://bit.ly/cBOAD1 #AGOs #DRAM,computer memory chip companies settle price fixing allegations okla state attorneys general agos dram,computer memory chip companies settle price fixing allegations with okla other state attorneys general agos dram
other,Mon Jun 21 16:16:30 +0000 2010,False,"AG reminds political parties, PACs and candidates to follow state and federal laws when making political calls. http://bit.ly/c1E5i3 #AGOs",ag reminds political parties pacs candidates follow state federal laws making political calls agos,ag reminds political parties pacs and candidates to follow state and federal laws when making political calls agos
other,Wed Jun 09 15:41:25 +0000 2010,False,AG Edmondson investigating reports of transient roofers posing as local companies to get home repair contracts. http://bit.ly/bkI7AN #AGOs,ag edmondson investigating reports transient roofers posing local companies get home repair contracts agos,ag edmondson investigating reports of transient roofers posing as local companies to get home repair contracts agos
other,Mon Jun 07 21:01:01 +0000 2010,False,AG Edmondson asks Okla court to set execution date for Sequoyah Co death row inmate Donald Ray Wackerly. http://bit.ly/d2ZBD2 #AGOs,ag edmondson asks okla court set execution date sequoyah co death row inmate donald ray wackerly agos,ag edmondson asks okla court to set execution date for sequoyah co death row inmate donald ray wackerly agos
other,Thu May 27 17:18:44 +0000 2010,False,"Soulek pleads guilty to four counts, pays restitution in Okla Co. home repair fraud case.  http://bit.ly/bSeT1K  #AGOs",soulek pleads guilty four counts pays restitution okla co home repair fraud case agos,soulek pleads guilty to four counts pays restitution in okla co home repair fraud case agos
other,Tue May 18 20:00:05 +0000 2010,False,Multicounty Grand Jury issues sealed indictment naming one person on two counts. Indictment will be unsealed in Stephens Co. #AGOs,multicounty grand jury issues sealed indictment naming one person two counts indictment unsealed stephens co agos,multicounty grand jury issues sealed indictment naming one person on two counts indictment will be unsealed in stephens co agos
other,Mon May 17 15:04:29 +0000 2010,False,AG Edmondson warns of home repair fraud after hail storm hits Oklahoma. http://bit.ly/9MKfvR #AGOs,ag edmondson warns home repair fraud hail storm hits oklahoma agos,ag edmondson warns of home repair fraud after hail storm hits oklahoma agos
other,Fri May 14 18:44:49 +0000 2010,False,Okla air quality concerns prompt Edmondson to seek EPA review of Texas coal-fired power plant permit process. http://bit.ly/cD5SGe #AGOs,okla air quality concerns prompt edmondson seek epa review texas coal fired power plant permit process agos,okla air quality concerns prompt edmondson to seek epa review of texas coal fired power plant permit process agos
other,Tue May 11 18:53:37 +0000 2010,False,AG Edmondson says price gouging statute in effect in the 56 counties covered by the Gov’s emergency declaration. http://bit.ly/9LxRnx #AGOs,ag edmondson says price gouging statute effect counties covered gov emergency declaration agos,ag edmondson says price gouging statute in effect in the counties covered by the gov s emergency declaration agos
other,Tue May 11 16:18:17 +0000 2010,False,AG Edmondson has guide for donating to charities - don’t fall victim to charity fraud after storms http://bit.ly/6cNStv #AGOs,ag edmondson guide donating charities fall victim charity fraud storms agos,ag edmondson has guide for donating to charities don t fall victim to charity fraud after storms agos
other,Tue May 11 16:16:03 +0000 2010,False,AG Edmondson warns Oklahomans to be wary of home repair schemes and charity fraud following tornado outbreak http://bit.ly/dD2vfM #AGOs,ag edmondson warns oklahomans wary home repair schemes charity fraud following tornado outbreak agos,ag edmondson warns oklahomans to be wary of home repair schemes and charity fraud following tornado outbreak agos
other,Thu Apr 22 19:51:39 +0000 2010,False,June 17 execution date set for Jeffrey David Matthews for 1994 murder of 77-year-old Otis Earl Short in Cleveland Co. #AGOs,june execution date set jeffrey david matthews murder year old otis earl short cleveland co agos,june execution date set for jeffrey david matthews for murder of year old otis earl short in cleveland co agos
other,Tue Apr 20 18:54:42 +0000 2010,False,Oklahoma receives additional $3.8 mil from tobacco industry. More than $2.8 mil deposited in Tobacco Trust.  http://bit.ly/al1JQn  #AGOs,oklahoma receives additional mil tobacco industry mil deposited tobacco trust agos,oklahoma receives additional mil from tobacco industry more than mil deposited in tobacco trust agos
other,Tue Apr 20 16:47:21 +0000 2010,False,Former Medical Examiner chief investigator Kevin Rowland bound over for trial in Tulsa Co. rape case. http://bit.ly/dpMzEG  #AGOs,former medical examiner chief investigator kevin rowland bound trial tulsa co rape case agos,former medical examiner chief investigator kevin rowland bound over for trial in tulsa co rape case agos
other,Fri Apr 16 15:34:38 +0000 2010,False,"OK gets $77.1 mil from big #tobacco. #TSET now has half-billion dollars to fight addiction, promote healthy OK. http://bit.ly/bmGEpX #AGOs",ok gets mil big tobacco tset half billion dollars fight addiction promote healthy ok agos,ok gets mil from big tobacco tset now has half billion dollars to fight addiction promote healthy ok agos
other,Wed Apr 07 21:09:09 +0000 2010,False,"Judge reinstates DHS supervision, AG to seek termination of parental rights in Major Co child custody case  http://bit.ly/crGs3h  #AGOs",judge reinstates dhs supervision ag seek termination parental rights major co child custody case agos,judge reinstates dhs supervision ag to seek termination of parental rights in major co child custody case agos
other,Mon Apr 05 20:42:28 +0000 2010,False,AG warns of potential problems with refund anticipation loans. http://bit.ly/d5TyJt  #AGOs,ag warns potential problems refund anticipation loans agos,ag warns of potential problems with refund anticipation loans agos
other,Fri Apr 02 19:13:01 +0000 2010,False,"AG Edmondson, DA Thorp want review of case that put children in home with parents convicted of child abuse.  http://bit.ly/9UAXHg  #AGOs",ag edmondson da thorp want review case put children home parents convicted child abuse agos,ag edmondson da thorp want review of case that put children in home with parents convicted of child abuse agos
other,Wed Mar 24 14:10:42 +0000 2010,False,@bRob5887 AG studying case law/statutes to determine best approach. Told Congress 2 mo. ago about concerns. Watching Senate action closely.,@brob ag studying case law statutes determine best approach told congress mo ago concerns watching senate action closely,@brob ag studying case law statutes to determine best approach told congress mo ago about concerns watching senate action closely
other,Mon Mar 22 21:33:51 +0000 2010,False,@okiemeg AG told Congress of concerns more than 2 mo. ago. http://bit.ly/4stykN Talked with other state AGs last night about legal issues,@okiemeg ag told congress concerns mo ago talked state ags last night legal issues,@okiemeg ag told congress of concerns more than mo ago talked with other state ags last night about legal issues
other,Mon Mar 22 21:22:46 +0000 2010,False,AG Edmondson requests execution date for Cleveland Co. death row inmate Jeffrey David Matthews. http://bit.ly/cJYQkz  #AGOs,ag edmondson requests execution date cleveland co death row inmate jeffrey david matthews agos,ag edmondson requests execution date for cleveland co death row inmate jeffrey david matthews agos
other,Thu Mar 18 22:03:08 +0000 2010,False,Edmondson concerned about impact of EPA greenhouse gas finding on business growth in Oklahoma. http://bit.ly/cps9IR  #AGOs,edmondson concerned impact epa greenhouse gas finding business growth oklahoma agos,edmondson concerned about impact of epa greenhouse gas finding on business growth in oklahoma agos
other,Mon Mar 15 19:18:11 +0000 2010,False,"Naukam pleads guilty to stealing CASA funds Will serve 5 yrs in prison, 15 yrs probation & pay $148k restitution http://bit.ly/cdenZM #AGOs",naukam pleads guilty stealing casa funds serve yrs prison yrs probation pay k restitution agos,naukam pleads guilty to stealing casa funds will serve yrs in prison yrs probation pay k restitution agos
other,Wed Mar 10 19:53:04 +0000 2010,False,Lawton pharmacist waives preliminary hearing on allegations he illegally sold precursor drugs used to make meth. http://bit.ly/96GHqP  #AGOs,lawton pharmacist waives preliminary hearing allegations illegally sold precursor drugs used make meth agos,lawton pharmacist waives preliminary hearing on allegations he illegally sold precursor drugs used to make meth agos
other,Mon Feb 22 21:53:02 +0000 2010,False,"Home repairman charged with fraud for allegedly scamming $50,000 from Shawnee homeowner.  http://bit.ly/d57d7s  #AGOs",home repairman charged fraud allegedly scamming shawnee homeowner agos,home repairman charged with fraud for allegedly scamming from shawnee homeowner agos
other,Thu Feb 18 21:33:00 +0000 2010,False,Edmondson to oppose Texas involvement in Tarrant lawsuit seeking Oklahoma water. http://bit.ly/cUD1LZ  #AGOs,edmondson oppose texas involvement tarrant lawsuit seeking oklahoma water agos,edmondson to oppose texas involvement in tarrant lawsuit seeking oklahoma water agos
other,Fri Feb 05 15:31:33 +0000 2010,False,"Stop identity theft. 10 tons of personal/financial documents destroyed at AG Edmondson, AARP Consumer Protection Day at the Capitol. #AGOs",stop identity theft tons personal financial documents destroyed ag edmondson aarp consumer protection day capitol agos,stop identity theft tons of personal financial documents destroyed at ag edmondson aarp consumer protection day at the capitol agos
other,Thu Feb 04 19:07:21 +0000 2010,False,Court sets Apr 8 execution date for Canadian County death row inmate Richard Tandy Smith for 1986 murder.  http://bit.ly/cNHDfD  #AGOs,court sets apr execution date canadian county death row inmate richard tandy smith murder agos,court sets apr execution date for canadian county death row inmate richard tandy smith for murder agos
other,Thu Feb 04 18:41:21 +0000 2010,False,AG Edmondson names Teresa Tisdell winner of 2010 Brad Edwards Consumer Champion Award during state capitol ceremony. #AGOs,ag edmondson names teresa tisdell winner brad edwards consumer champion award state capitol ceremony agos,ag edmondson names teresa tisdell winner of brad edwards consumer champion award during state capitol ceremony agos
other,Thu Feb 04 14:32:23 +0000 2010,False,@NewsOKPolitics @whizbee77 - Thanks for the RT re: Consumer Protection Day at the Capitol,@newsokpolitics @whizbee thanks rt consumer protection day capitol,@newsokpolitics @whizbee thanks for the rt re consumer protection day at the capitol
other,Thu Feb 04 14:31:10 +0000 2010,False,"Stop identity theft. Free document shredding 9a - 2p at state capitol as part of AG, AARP Consumer Protection Day at the Capitol. #AGOs",stop identity theft free document shredding p state capitol part ag aarp consumer protection day capitol agos,stop identity theft free document shredding a p at state capitol as part of ag aarp consumer protection day at the capitol agos
other,Thu Feb 04 14:30:29 +0000 2010,False,"Law enforcement & consumer advocates available today at AG, AARP Consumer Protection Day at the Capitol, 9a - 2p. #AGOs",law enforcement consumer advocates available today ag aarp consumer protection day capitol p agos,law enforcement consumer advocates available today at ag aarp consumer protection day at the capitol a p agos
other,Mon Feb 01 21:43:34 +0000 2010,False,"Free shredding and consumer information Thurs during AG, AARP Consumer Protection Day at the Capitol.  http://bit.ly/d2WfpQ   #AGOs",free shredding consumer information thurs ag aarp consumer protection day capitol agos,free shredding and consumer information thurs during ag aarp consumer protection day at the capitol agos
other,Wed Jan 27 22:23:44 +0000 2010,False,"Madewell accused of taking $24,000 in home repair fraud case.  http://bit.ly/dg9IR2  #AGOs",madewell accused taking home repair fraud case agos,madewell accused of taking in home repair fraud case agos
other,Wed Jan 27 20:53:29 +0000 2010,False,AG charges Al Soulek with 4 counts of home repair fraud in Okla Co. for shoddy and incomplete work.   http://bit.ly/bt9xEf   #AGOs,ag charges al soulek counts home repair fraud okla co shoddy incomplete work agos,ag charges al soulek with counts of home repair fraud in okla co for shoddy and incomplete work agos
other,Thu Jan 21 20:35:10 +0000 2010,False,"Settlement brings state $700,000 in reimbursement for questioned Medicaid billing. http://bit.ly/6zBli6  #AGOs",settlement brings state reimbursement questioned medicaid billing agos,settlement brings state in reimbursement for questioned medicaid billing agos
other,Wed Jan 20 19:41:39 +0000 2010,False,Witness sentenced for perjury during grand jury examination of 30-year-old cold case murder.   http://bit.ly/8dVY1g   #AGOs,witness sentenced perjury grand jury examination year old cold case murder agos,witness sentenced for perjury during grand jury examination of year old cold case murder agos
other,Fri Jan 15 16:36:04 +0000 2010,False,Edmondson calls Neb provision of Senate health care bill constitutionally suspect in letter to Congress. http://bit.ly/4stykN  #AGOs,edmondson calls neb provision senate health care bill constitutionally suspect letter congress agos,edmondson calls neb provision of senate health care bill constitutionally suspect in letter to congress agos
other,Thu Jan 14 18:20:29 +0000 2010,False,"@TonyHebert  If you're talking about special treatment for Neb in Senate health care bill, we're already in the fight.",@tonyhebert talking special treatment neb senate health care bill already fight,@tonyhebert if you re talking about special treatment for neb in senate health care bill we re already in the fight
other,Thu Jan 14 18:16:51 +0000 2010,False,AG Edmondson says to watch for charity fraud when donating to #Haiti earthquake relief. Charity giving guide at www.oag.ok.gov #AGOs,ag edmondson says watch charity fraud donating haiti earthquake relief charity giving guide www oag ok gov agos,ag edmondson says to watch for charity fraud when donating to haiti earthquake relief charity giving guide at www oag ok gov agos
other,Thu Jan 07 17:10:56 +0000 2010,False,"OK AG Edmondson, SC AG McMaster asking state AGs to voice concerns over special treatment for Neb in Senate health care bill. #AGOs",ok ag edmondson sc ag mcmaster asking state ags voice concerns special treatment neb senate health care bill agos,ok ag edmondson sc ag mcmaster asking state ags to voice concerns over special treatment for neb in senate health care bill agos
other,Mon Jan 04 20:04:37 +0000 2010,False,Today is the deadline to nominate an Oklahoma consumer champion. Info & form at http://bit.ly/6xxtpM #AGOs,today deadline nominate oklahoma consumer champion info form agos,today is the deadline to nominate an oklahoma consumer champion info form at agos
other,Mon Dec 19 21:57:17 +0000 2011,False,AG Pruitt: Hunting Guide Pleads Guilty; Pays Restitution http://t.co/E6EmLAPQ,ag pruitt hunting guide pleads guilty pays restitution,ag pruitt hunting guide pleads guilty pays restitution
other,Thu Dec 15 20:02:29 +0000 2011,False,AG Pruitt Offers Warnings and Guidance on Choosing Video and Computer Games as Gifts for Children: http://t.co/E6EmLAPQ,ag pruitt offers warnings guidance choosing video computer games gifts children,ag pruitt offers warnings and guidance on choosing video and computer games as gifts for children
other,Thu Dec 15 15:05:43 +0000 2011,False,AG Pruitt & National ESRB to hold news conference @10 a.m.: http://t.co/E6EmLAPQ,ag pruitt national esrb hold news conference @,ag pruitt national esrb to hold news conference @ a m
other,Wed Dec 14 20:33:48 +0000 2011,False,AG Pruitt & National ESRB to hold news conference: http://t.co/E6EmLAPQ,ag pruitt national esrb hold news conference,ag pruitt national esrb to hold news conference
other,Thu Dec 08 19:24:49 +0000 2011,False,Don't get scammed this Christmas! AG Pruitt & AARP offer tips for holiday giving http://t.co/E6EmLAPQ,get scammed christmas ag pruitt aarp offer tips holiday giving,don t get scammed this christmas ag pruitt aarp offer tips for holiday giving
other,Mon Nov 21 22:18:22 +0000 2011,False,Welch Clemency Hearing Scheduled http://t.co/E6EmLAPQ,welch clemency hearing scheduled,welch clemency hearing scheduled
other,Wed Nov 16 17:01:50 +0000 2011,False,"Happy 104th Birthday, Oklahoma!",happy th birthday oklahoma,happy th birthday oklahoma
other,Mon Nov 14 20:20:58 +0000 2011,False,OK AG Comments on Supreme Court Health Care Case http://t.co/E6EmLAPQ,ok ag comments supreme court health care case,ok ag comments on supreme court health care case
other,Thu Nov 10 22:35:15 +0000 2011,False,Welch Execution Date Set for January http://t.co/E6EmLAPQ,welch execution date set january,welch execution date set for january
